image,image_id,class,has_gt,n_food_detected,n_coin_detected,status,midas_predicted_kcal,midas_predicted_mass_g,fixed_predicted_kcal,fixed_predicted_mass_g,gt_kcal,gt_mass_g
datasets\ECUSTFD\images\test\banana011S(1).JPG,banana011,banana,True,1,1,ok,100.51733614893736,112.94082713363747,42.88162565721281,48.181601862036864,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(2).JPG,banana011,banana,True,1,1,ok,68.88152692214118,77.39497406982156,35.5948189116638,39.99417855243124,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(3).JPG,banana011,banana,True,1,1,ok,51.46580957592939,57.82675233250493,34.21937947604792,38.44874098432351,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(4).JPG,banana011,banana,True,1,1,ok,62.69454789997708,70.44331224716525,37.730179783425534,42.3934604308152,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(5).JPG,banana011,banana,True,1,1,ok,70.54841444529609,79.26788139920909,38.75735425103399,43.54758904610561,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(6).JPG,banana011,banana,True,2,1,ok,48.93586705738599,65.85593844058137,26.835052600245824,36.98106408621189,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(7).JPG,banana011,banana,True,1,1,ok,74.71697688688054,83.9516594234613,38.23507228387919,42.96075537514516,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(8).JPG,banana011,banana,True,1,1,ok,65.13954706512072,73.19050232036037,34.86447713402,39.173569813505615,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011S(9).JPG,banana011,banana,True,1,1,ok,66.6194624282334,74.85332857104876,33.02391741249762,37.105525182581594,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(1).JPG,banana011,banana,True,1,1,ok,829.7534706865792,932.3072704343587,202.80778988040692,227.87392121394038,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(2).JPG,banana011,banana,True,1,1,ok,446.2200352580414,501.3708261326308,201.05414862000725,225.90353777528904,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(3).JPG,banana011,banana,True,1,1,ok,333.1844578434892,374.36455937470697,223.1780547174942,250.76185923313955,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(4).JPG,banana011,banana,True,1,1,ok,890.1294625865345,1000.1454635803758,211.00552586493689,237.08486052240102,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(5).JPG,banana011,banana,True,1,1,ok,386.16406333790275,433.89220599764354,209.27924186232926,235.14521557565087,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(6).JPG,banana011,banana,True,1,1,ok,734.5562166936138,825.3440637006897,191.37632470232543,215.02957831721957,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(7).JPG,banana011,banana,True,1,1,ok,443.8221869376942,498.6766145367351,195.61178740194916,219.78852517072937,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(8).JPG,banana011,banana,True,1,1,ok,485.5967923665722,545.6143734455867,207.0289267411947,232.6167716193199,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana011T(9).JPG,banana011,banana,True,1,1,ok,920.2607601854495,1034.0008541409545,189.97630329770965,213.45652055922432,114.18700000000001,128.3
datasets\ECUSTFD\images\test\banana012S(1).JPG,banana012,banana,True,1,1,ok,47.57251062753613,53.45225913206307,31.40799113258686,35.28987767706389,104.219,117.1
datasets\ECUSTFD\images\test\banana012S(2).JPG,banana012,banana,True,1,1,ok,63.12253763961969,70.9241995950783,29.120151246613005,32.719271063610115,104.219,117.1
datasets\ECUSTFD\images\test\banana012S(3).JPG,banana012,banana,True,1,2,ok,61.092634211297366,68.64340922617681,30.8904870784998,34.708412447752586,104.219,117.1
datasets\ECUSTFD\images\test\banana012S(4).JPG,banana012,banana,True,1,2,ok,55.73909990000165,62.62820213483331,28.907242035532985,32.48004723093594,104.219,117.1
datasets\ECUSTFD\images\test\banana012S(5).JPG,banana012,banana,True,1,1,ok,63.099623896278274,70.898453816043,26.247040284704358,29.491056499667817,104.219,117.1
datasets\ECUSTFD\images\test\banana012S(6).JPG,banana012,banana,True,1,1,ok,51.994391793409996,58.420664936415726,28.672165124506115,32.21591587023159,104.219,117.1
datasets\ECUSTFD\images\test\banana012S(7).JPG,banana012,banana,True,1,1,ok,57.93048716215548,65.09043501365784,29.62815196511207,33.29005838776637,104.219,117.1
datasets\ECUSTFD\images\test\banana012S(8).JPG,banana012,banana,True,1,2,ok,66.400768918388,74.60760552627865,29.138915946925913,32.74035499654597,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(1).JPG,banana012,banana,True,1,1,ok,737.053212944348,828.1496774655596,239.9455441129749,269.60173495839877,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(2).JPG,banana012,banana,True,1,1,ok,341.149360644166,383.31388836423145,169.34171710940572,190.27159225775924,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(3).JPG,banana012,banana,True,1,1,ok,631.4559529801886,709.501070764257,246.920138330724,277.4383576749708,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(4).JPG,banana012,banana,True,1,1,ok,543.5342607735479,610.7126525545482,196.57119684693532,220.8665133111633,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(5).JPG,banana012,banana,True,1,1,ok,334.99909167911204,376.40347379675507,202.8348086343189,227.90427936440327,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(6).JPG,banana012,banana,True,1,1,ok,473.63871720025617,532.1783339328721,194.256705200185,218.26596089908426,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(7).JPG,banana012,banana,True,1,1,ok,285.0915208536029,320.32755152090215,198.1840530225124,222.67871126124987,104.219,117.1
datasets\ECUSTFD\images\test\banana012T(8).JPG,banana012,banana,True,1,1,ok,371.0114248189535,416.86676945949836,168.89542581296843,189.77014136288585,104.219,117.1
datasets\ECUSTFD\images\test\banana013S(1).JPG,banana013,banana,True,1,1,ok,84.10791440849128,94.50327461628234,51.06532008659442,57.37676414224092,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(10).JPG,banana013,banana,True,1,1,ok,117.76686497518308,132.32232019683494,53.473590042470576,60.082685440978175,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(11).JPG,banana013,banana,True,1,1,ok,82.20550990765236,92.36574146927231,50.043168786442926,56.228279535329136,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(12).JPG,banana013,banana,True,1,1,ok,98.33060555814616,110.48382646982715,45.077797524601976,50.64921070179997,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(2).JPG,banana013,banana,True,1,1,ok,82.56459337825241,92.76920604298023,51.722085795380515,58.11470314087699,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(3).JPG,banana013,banana,True,1,1,ok,93.58638577201076,105.15324244046154,52.00901638214771,58.43709705859293,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(4).JPG,banana013,banana,True,1,1,ok,83.77067682696386,94.12435598535265,50.832872998798386,57.11558763909931,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(5).JPG,banana013,banana,True,1,1,ok,95.22477136782175,106.99412513238399,48.445356261922335,54.432984563957675,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(6).JPG,banana013,banana,True,1,1,ok,99.09889954499255,111.34707814044106,51.77458861392297,58.173695071823566,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(7).JPG,banana013,banana,True,1,1,ok,73.18371052400845,82.22888822922297,40.77894527134716,45.81903963072715,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(8).JPG,banana013,banana,True,1,1,ok,75.40467180281348,84.72435034023987,45.44444966333147,51.06117939700165,142.489,160.1
datasets\ECUSTFD\images\test\banana013S(9).JPG,banana013,banana,True,1,1,ok,111.3957620496884,125.16377758391955,43.586661226588646,48.97377665908837,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(1).JPG,banana013,banana,True,1,1,ok,439.6210663661049,493.95625434393816,241.78406927158278,271.66749356357616,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(10).JPG,banana013,banana,True,1,1,ok,343.8269115817908,386.3223725638099,261.4672985574239,293.7834815251953,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(11).JPG,banana013,banana,True,1,2,ok,283.9753148298186,319.07338744923436,299.7414208789553,336.7881133471408,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(12).JPG,banana013,banana,True,1,1,ok,437.04769049648326,491.06482078256545,221.64752232075654,249.04215991096243,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(2).JPG,banana013,banana,True,1,1,ok,769.1076769454131,864.1659291521495,324.2975908779046,364.3793155931512,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(3).JPG,banana013,banana,True,1,1,ok,352.5510588882961,396.12478526774845,247.64685955206184,278.2548983731032,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(4).JPG,banana013,banana,True,1,1,ok,657.5140622220906,738.7798451933602,302.6567656361051,340.06378161360124,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(5).JPG,banana013,banana,True,1,1,ok,572.9670853408444,643.7832419560049,284.3560012513694,319.50112500153864,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(6).JPG,banana013,banana,True,1,1,ok,370.4526877380963,416.238974986625,254.06306702906602,285.46412025737754,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(7).JPG,banana013,banana,True,1,1,ok,493.6082656068811,554.6160287717765,264.6998121310398,297.4155192483593,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(8).JPG,banana013,banana,True,1,2,ok,608.8385668334918,684.088277341002,328.48552782189637,369.0848627212319,142.489,160.1
datasets\ECUSTFD\images\test\banana013T(9).JPG,banana013,banana,True,1,1,ok,555.1870696424888,623.8056962275155,308.12401973273364,346.20676374464455,142.489,160.1
datasets\ECUSTFD\images\test\banana014S(1).JPG,banana014,banana,True,1,1,ok,69.41936470403436,77.99928618430827,39.792518434812955,44.710694870576354,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(10).JPG,banana014,banana,True,1,1,ok,116.94590722712039,131.39989576080941,76.64701664097691,86.12024341682799,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(2).JPG,banana014,banana,True,1,1,ok,87.4943921462867,98.3083057823446,42.36226057623688,47.59804559127739,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(3).JPG,banana014,banana,True,1,1,ok,50.11132541989614,56.304860022355214,43.481072770164765,48.85513794400535,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(4).JPG,banana014,banana,True,2,1,ok,117.89330036708242,158.19605665193615,100.73327340000934,138.00724682484395,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(5).JPG,banana014,banana,True,2,1,ok,139.38925829959106,187.197318309953,114.40867584590777,157.00766100259273,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(6).JPG,banana014,banana,True,1,1,ok,66.02362130473487,74.18384416262346,48.49190761384638,54.485289453759975,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(7).JPG,banana014,banana,True,1,1,ok,109.60098241920122,123.14717125752945,74.98613583729708,84.25408521044616,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(8).JPG,banana014,banana,True,1,1,ok,89.2333021473438,100.26213724420653,49.77020678332061,55.92158065541641,139.73,157.0
datasets\ECUSTFD\images\test\banana014S(9).JPG,banana014,banana,True,1,1,ok,81.46997891414026,91.5393021507194,50.24134415432508,56.45094848800571,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(1).JPG,banana014,banana,True,1,1,ok,490.87866537653935,551.5490622208307,313.54519708921583,352.2979742575459,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(10).JPG,banana014,banana,True,1,1,ok,435.5544773217098,489.38705317046043,287.27398166319955,322.7797546777523,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(2).JPG,banana014,banana,True,1,1,ok,740.3499824418162,831.8539128559732,302.9413134050134,340.38349820788017,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(3).JPG,banana014,banana,True,1,1,ok,527.9639497775519,593.2179210983728,248.51637320505594,279.2318800056808,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(4).JPG,banana014,banana,True,1,1,ok,878.2134190250488,986.7566505899424,291.452455450091,327.4746690450461,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(5).JPG,banana014,banana,True,1,1,ok,1071.415987749951,1203.838188483091,328.2282187844474,368.79575144319926,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(6).JPG,banana014,banana,True,1,1,ok,625.2889918422211,702.5719009463158,268.5107395976991,301.6974602221339,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(7).JPG,banana014,banana,True,1,1,ok,461.53004253003206,518.573081494418,438.3380331028466,492.5146439357827,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(8).JPG,banana014,banana,True,1,1,ok,672.8828634990116,756.0481612348444,304.5465050434154,342.18708431844425,139.73,157.0
datasets\ECUSTFD\images\test\banana014T(9).JPG,banana014,banana,True,1,1,ok,485.49767385274475,545.5030043289267,285.91242271836376,321.2499131667009,139.73,157.0
datasets\ECUSTFD\images\test\banana015S(1).JPG,banana015,banana,True,2,1,ok,53.595449178295816,60.219605818309915,29.063922439641956,32.65609262881119,146.672,164.8
datasets\ECUSTFD\images\test\banana015S(2).JPG,banana015,banana,True,1,1,ok,90.11574452242671,101.25364553081653,46.636864120758574,52.40097092220064,146.672,164.8
datasets\ECUSTFD\images\test\banana015S(3).JPG,banana015,banana,True,2,1,ok,79.25301577812621,106.39086370753445,45.98240142276555,63.13741913115889,146.672,164.8
datasets\ECUSTFD\images\test\banana015S(4).JPG,banana015,banana,True,1,1,ok,39.57814393914551,44.46982465072529,26.455786449345624,29.725602752073737,146.672,164.8
datasets\ECUSTFD\images\test\banana015S(5).JPG,banana015,banana,True,1,1,ok,52.59964860904246,59.10072877420502,38.68996327894316,43.471868852745125,146.672,164.8
datasets\ECUSTFD\images\test\banana015S(6).JPG,banana015,banana,True,1,2,ok,77.01582172330168,86.53463114977717,37.88510981967793,42.56753912323363,146.672,164.8
datasets\ECUSTFD\images\test\banana015S(7).JPG,banana015,banana,True,3,2,ok,93.15024702868453,130.9954430048529,77.69915666979827,111.72834916402532,146.672,164.8
datasets\ECUSTFD\images\test\banana015S(8).JPG,banana015,banana,True,2,1,ok,158.51925016813692,207.16960277271423,608.7979207029236,869.169432719342,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(1).JPG,banana015,banana,True,1,1,ok,346.9548240814684,389.83688099041393,272.28275648852195,305.9356814477775,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(2).JPG,banana015,banana,True,1,2,ok,409.656437103647,460.2881315771315,295.8253533909742,332.3880375179486,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(3).JPG,banana015,banana,True,1,1,ok,741.9603256120863,833.6632872045914,352.88596495874265,396.5010842233063,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(4).JPG,banana015,banana,True,1,1,ok,356.4710015385102,400.5292152118093,285.9381309661405,321.2787988383601,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(5).JPG,banana015,banana,True,1,1,ok,406.7753855122625,457.05099495759833,251.86305580204422,282.99219753038676,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(6).JPG,banana015,banana,True,1,1,ok,439.8143892192841,494.1734710329035,333.90176111972227,375.17051811204755,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(7).JPG,banana015,banana,True,1,1,ok,584.0155477535399,656.1972446668988,318.9878305889306,358.4132927965512,146.672,164.8
datasets\ECUSTFD\images\test\banana015T(8).JPG,banana015,banana,True,1,1,ok,437.6884938522007,491.78482455303447,352.6166634451176,396.19849825294114,146.672,164.8
datasets\ECUSTFD\images\test\bread004S(1).JPG,bread004,bread,True,1,1,ok,101.90829978389183,38.45596218260069,35.17150682954375,13.272266728129718,73.405,27.7
datasets\ECUSTFD\images\test\bread004S(2).JPG,bread004,bread,True,1,1,ok,26.260851531573895,9.909755294933545,9.285497914310868,3.5039614770984406,73.405,27.7
datasets\ECUSTFD\images\test\bread004S(3).JPG,bread004,bread,True,1,1,ok,57.340336927650156,21.6378629915661,25.742225287604843,9.71404727834145,73.405,27.7
datasets\ECUSTFD\images\test\bread004S(4).JPG,bread004,bread,True,1,1,ok,29.70682833419189,11.210123899695054,10.506162347299934,3.964589565018843,73.405,27.7
datasets\ECUSTFD\images\test\bread004T(1).JPG,bread004,bread,True,1,1,ok,542.0385873492488,204.5428631506599,852.4986429243341,321.6976011035223,73.405,27.7
datasets\ECUSTFD\images\test\bread004T(2).JPG,bread004,bread,True,1,1,ok,426.10674151819546,160.79499679931905,441.76008641501227,166.70191940189142,73.405,27.7
datasets\ECUSTFD\images\test\bread005S(1).JPG,bread005,bread,True,1,1,ok,102.3807105517125,22.65059967958241,21.34425597973353,4.722180526489719,69.96,26.4
datasets\ECUSTFD\images\test\bread005S(2).JPG,bread005,bread,True,1,1,ok,45.95005510034292,17.33964343409167,18.10543816709317,6.832240817771008,69.96,26.4
datasets\ECUSTFD\images\test\bread005S(3).JPG,bread005,bread,True,1,1,ok,60.95770899516644,23.00290905477979,24.03122087580708,9.068385236153615,69.96,26.4
datasets\ECUSTFD\images\test\bread005T(1).JPG,bread005,bread,True,2,1,ok,1110.7889735620975,419.1656504007915,1084.5251879276793,409.2547878972374,69.96,26.4
datasets\ECUSTFD\images\test\bread005T(2).JPG,bread005,bread,True,1,1,ok,530.5127811904202,200.19350233600764,403.342677856883,152.20478409693695,69.96,26.4
datasets\ECUSTFD\images\test\bread005T(3).JPG,bread005,bread,True,1,1,ok,1456.0050454050588,549.4358661905882,810.6931283810035,305.92193523811454,69.96,26.4
datasets\ECUSTFD\images\test\bread006S(1).JPG,bread006,bread,True,1,1,ok,89.52036817944186,19.805391190142007,31.934819270354513,7.065225502290822,75.26,28.4
datasets\ECUSTFD\images\test\bread006S(2).JPG,bread006,bread,True,1,1,ok,82.99321771696056,18.442937270435678,30.730924304876083,6.829094289972463,75.26,28.4
datasets\ECUSTFD\images\test\bread006S(3).JPG,bread006,bread,True,2,1,ok,200.7342418112498,44.60760929138884,46.20990079749171,10.268866843887047,75.26,28.4
datasets\ECUSTFD\images\test\bread006S(4).JPG,bread006,bread,True,2,1,ok,72.54843951005564,20.30338126295922,36.93106754911946,10.702742065294022,75.26,28.4
datasets\ECUSTFD\images\test\bread006T(1).JPG,bread006,bread,True,1,1,ok,538.5234399362648,203.21639242877916,752.6597365820141,284.0225421064204,75.26,28.4
datasets\ECUSTFD\images\test\bread006T(2).JPG,bread006,bread,True,1,1,ok,325.01861316171795,122.6485332685728,618.3578010193302,233.34256642238876,75.26,28.4
datasets\ECUSTFD\images\test\bread006T(3).JPG,bread006,bread,True,1,1,ok,284.6828454742421,107.42748885820457,405.06234120534435,152.85371366239409,75.26,28.4
